s,C,g/g,1/s,W/g,W/g
 5.1000000E+002, 3.7000137E+001, 9.9919254E-001, 3.8458538E-006, 0.0000000E+000, 5.5925939E-002
 5.4000000E+002, 3.8000134E+001, 9.9906993E-001, 4.3363048E-006, 0.0000000E+000, 5.7018574E-002
 5.7000000E+002, 3.9000134E+001, 9.9893177E-001, 4.8824249E-006, 0.0000000E+000, 5.8235005E-002
 6.0000000E+002, 4.0000134E+001, 9.9877638E-001, 5.4892180E-006, 0.0000000E+000, 5.9586335E-002
 6.3000000E+002, 4.1000134E+001, 9.9860179E-001, 6.1618489E-006, 0.0000000E+000, 6.1083913E-002
 6.6000000E+002, 4.2000134E+001, 9.9840593E-001, 6.9055682E-006, 0.0000000E+000, 6.2739432E-002
 6.9000000E+002, 4.3000130E+001, 9.9818665E-001, 7.7256145E-006, 0.0000000E+000, 6.4564347E-002
 7.2000000E+002, 4.4000130E+001, 9.9794155E-001, 8.6270848E-006, 0.0000000E+000, 6.6569909E-002
 7.5000000E+002, 4.5000130E+001, 9.9766815E-001, 9.6147678E-006, 0.0000000E+000, 6.8766594E-002
 7.8000000E+002, 4.6000126E+001, 9.9736381E-001, 1.0692939E-005, 0.0000000E+000, 7.1163729E-002
 8.1000000E+002, 4.7000126E+001, 9.9702561E-001, 1.1865111E-005, 0.0000000E+000, 7.3768765E-002
 8.4000000E+002, 4.8000126E+001, 9.9665087E-001, 1.3133720E-005, 0.0000000E+000, 7.6586954E-002
 8.7000000E+002, 4.9000122E+001, 9.9623662E-001, 1.4499777E-005, 0.0000000E+000, 7.9620138E-002
 9.0000000E+002, 5.0000122E+001, 9.9577993E-001, 1.5962436E-005, 0.0000000E+000, 8.2865939E-002
 9.3000000E+002, 5.1000118E+001, 9.9527794E-001, 1.7518529E-005, 0.0000000E+000, 8.6316831E-002
 9.6000000E+002, 5.2000118E+001, 9.9472791E-001, 1.9162020E-005, 0.0000000E+000, 8.9958780E-002
 9.9000000E+002, 5.3000114E+001, 9.9412739E-001, 2.0883446E-005, 0.0000000E+000, 9.3770035E-002
 1.0200000E+003, 5.4000111E+001, 9.9347425E-001, 2.2669306E-005, 0.0000000E+000, 9.7719707E-002
 1.0500000E+003, 5.5000111E+001, 9.9276680E-001, 2.4501469E-005, 0.0000000E+000, 1.0176655E-001
 1.0800000E+003, 5.6000107E+001, 9.9200392E-001, 2.6356613E-005, 0.0000000E+000, 1.0585768E-001
 1.1100000E+003, 5.7000107E+001, 9.9118543E-001, 2.8205766E-005, 0.0000000E+000, 1.0992743E-001
 1.1400000E+003, 5.8000103E+001, 9.9031198E-001, 3.0014005E-005, 0.0000000E+000, 1.1389692E-001
 1.1700000E+003, 5.9000103E+001, 9.8938537E-001, 3.1740408E-005, 1.6168119E-038, 1.1767384E-001
 1.2000000E+003, 6.0000099E+001, 9.8840880E-001, 3.3338329E-005, 2.3170903E-038, 1.2115300E-001
 1.2300000E+003, 6.1000099E+001, 9.8738688E-001, 3.4756144E-005, 3.3135311E-038, 1.2421829E-001
 1.2600000E+003, 6.2000095E+001, 9.8632580E-001, 3.5938523E-005, 4.7283779E-038, 1.2674533E-001
 1.2900000E+003, 6.3000095E+001, 9.8523349E-001, 3.6828344E-005, 6.7330923E-038, 1.2860604E-001
 1.3200000E+003, 6.4000092E+001, 9.8411953E-001, 3.7369322E-005, 9.5676758E-038, 1.2967435E-001
 1.3500000E+003, 6.5000092E+001, 9.8299533E-001, 3.7509279E-005, 1.3567377E-037, 1.2983376E-001
 1.3800000E+003, 6.6000092E+001, 9.8187345E-001, 3.7204081E-005, 1.9199542E-037, 1.2898628E-001
 1.4100000E+003, 6.7000099E+001, 9.8076785E-001, 3.6421967E-005, 2.7114358E-037, 1.2706187E-001
 1.4400000E+003, 6.8000099E+001, 9.7969306E-001, 3.5147961E-005, 3.8214575E-037, 1.2402871E-001
 1.4700000E+003, 6.9000099E+001, 9.7866386E-001, 3.3387962E-005, 5.3751141E-037, 1.1990223E-001
 1.5000000E+003, 7.0000099E+001, 9.7769439E-001, 3.1171880E-005, 7.5454106E-037, 1.1475216E-001
 1.5300000E+003, 7.1000107E+001, 9.7679758E-001, 2.8555241E-005, 1.0571149E-036, 1.0870578E-001
 1.5600000E+003, 7.2000107E+001, 9.7598428E-001, 2.5618589E-005, 1.4781311E-036, 1.0194707E-001
 1.5900000E+003, 7.3000114E+001, 9.7526270E-001, 2.2464268E-005, 2.0628260E-036, 9.4708622E-002
 1.6200000E+003, 7.4000114E+001, 9.7463745E-001, 1.9210378E-005, 2.8732823E-036, 8.7258413E-002
 1.6500000E+003, 7.5000122E+001, 9.7410983E-001, 1.5982170E-005, 3.9945442E-036, 7.9879969E-002
 1.6800000E+003, 7.6000130E+001, 9.7367710E-001, 1.2901626E-005, 5.5428932E-036, 7.2848946E-002
 1.7100000E+003, 7.7000130E+001, 9.7333318E-001, 1.0076492E-005, 7.6770278E-036, 6.6408351E-002
 1.7400000E+003, 7.8000130E+001, 9.7306913E-001, 7.5903845E-006, 1.0613143E-035, 6.0746018E-002
 1.7700000E+003, 7.9000137E+001, 9.7287387E-001, 5.4956272E-006, 1.4645222E-035, 5.5978850E-002
 1.8000000E+003, 8.0000137E+001, 9.7273529E-001, 3.8101789E-006, 2.0172320E-035, 5.2145820E-002
 1.8300000E+003, 8.1000137E+001, 9.7264135E-001, 2.5192917E-006, 2.7735138E-035, 4.9211781E-002
 1.8600000E+003, 8.2000137E+001, 9.7258061E-001, 1.5815751E-006, 3.8065024E-035, 4.7081586E-002
 1.8900000E+003, 8.3000145E+001, 9.7254348E-001, 9.3817255E-007, 5.2149441E-035, 4.5620561E-002
 1.9200000E+003, 8.4000145E+001, 9.7252208E-001, 5.2309031E-007, 7.1319377E-035, 4.4678416E-002
 1.9500000E+003, 8.5000145E+001, 9.7251046E-001, 2.7257906E-007, 9.7365749E-035, 4.4110000E-002
 1.9800000E+003, 8.6000145E+001, 9.7250462E-001, 1.3192783E-007, 1.3269420E-034, 4.3790933E-002
 2.0100000E+003, 8.7000145E+001, 9.7250187E-001, 5.8909183E-008, 1.8053070E-034, 4.3625355E-002
 2.0400000E+003, 8.8000145E+001, 9.7250068E-001, 2.4091095E-008, 2.4519396E-034, 4.3546420E-002
 2.0700000E+003, 8.9000145E+001, 9.7250026E-001, 8.9518268E-009, 3.3245602E-034, 4.3512110E-002
 2.1000000E+003, 9.0000145E+001, 9.7250009E-001, 2.9964846E-009, 4.5001854E-034, 4.3498587E-002
 2.1300000E+003, 9.1000145E+001, 9.7250003E-001, 8.9517455E-010, 6.0814122E-034, 4.3493837E-002
 2.1600000E+003, 9.2000145E+001, 9.7250003E-001, 2.3627131E-010, 8.2046898E-034, 4.3492373E-002
 2.1900000E+003, 9.3000145E+001, 9.7250003E-001, 5.4496713E-011, 1.1051202E-033, 4.3491933E-002
 2.2200000E+003, 9.4000145E+001, 9.7250003E-001, 1.0855319E-011, 1.4861143E-033, 4.3491814E-002
 2.2500000E+003, 9.5000145E+001, 9.7250003E-001, 1.8435865E-012, 1.9952443E-033, 4.3491796E-002
 2.2800000E+003, 9.6000145E+001, 9.7250003E-001, 2.6327863E-013, 2.6745255E-033, 4.3491777E-002
 2.3100000E+003, 9.7000145E+001, 9.7250003E-001, 3.1145429E-014, 3.5793968E-033, 4.3491796E-002
 2.3400000E+003, 9.8000145E+001, 9.7250003E-001, 3.0031138E-015, 4.7828966E-033, 4.3491807E-002
 2.3700000E+003, 9.9000145E+001, 9.7250003E-001, 2.3193056E-016, 6.3811006E-033, 4.3491814E-002
 2.4000000E+003, 1.0000014E+002, 9.7250003E-001, 1.4078593E-017, 8.5001995E-033, 4.3491803E-002
 2.4300000E+003, 1.0100014E+002, 9.7250003E-001, 6.5816404E-019, 1.1305687E-032, 4.3491818E-002
 2.4600000E+003, 1.0200014E+002, 9.7250003E-001, 2.3181751E-020, 1.5014278E-032, 4.3491803E-002
 2.4900000E+003, 1.0300014E+002, 9.7250003E-001, 6.0077779E-022, 1.9909339E-032, 4.3491811E-002
 2.5200000E+003, 1.0400014E+002, 9.7250003E-001, 1.1167509E-023, 2.6360846E-032, 4.3491799E-002
 2.5500000E+003, 1.0500014E+002, 9.7250003E-001, 1.4485608E-025, 3.4851148E-032, 4.3491825E-002
 2.5800000E+003, 1.0600014E+002, 9.7250003E-001, 1.2729201E-027, 4.6008199E-032, 4.3491818E-002
 2.6100000E+003, 1.0700014E+002, 9.7250003E-001, 7.3402960E-030, 6.0648320E-032, 4.3491803E-002
 2.6400000E+003, 1.0800014E+002, 9.7250003E-001, 2.6842243E-032, 7.9831219E-032, 4.3491814E-002
 2.6700000E+003, 1.0900014E+002, 9.7250003E-001, 6.2603483E-035, 1.0493059E-031, 4.3491799E-002
 2.7000000E+003, 1.1000014E+002, 9.7250003E-001, 3.5218500E-036, 1.3772464E-031, 4.3491811E-002
 2.7300000E+003, 1.1100014E+002, 9.7250003E-001, 4.5128601E-036, 1.8051210E-031, 4.3491811E-002
 2.7600000E+003, 1.1200014E+002, 9.7250003E-001, 5.9065083E-036, 2.3626035E-031, 4.3491796E-002
 2.7900000E+003, 1.1300014E+002, 9.7250003E-001, 7.7198697E-036, 3.0879480E-031, 4.3491792E-002
 2.8200000E+003, 1.1400014E+002, 9.7250003E-001, 1.0076006E-035, 4.0304024E-031, 4.3491818E-002
 2.8500000E+003, 1.1500014E+002, 9.7250003E-001, 1.3133208E-035, 5.2532833E-031, 4.3491807E-002
 2.8800000E+003, 1.1600014E+002, 9.7250003E-001, 1.7094711E-035, 6.8378845E-031, 4.3491796E-002
 2.9100000E+003, 1.1700014E+002, 9.7250003E-001, 2.2221112E-035, 8.8884451E-031, 4.3491811E-002
 2.9400000E+003, 1.1800014E+002, 9.7250003E-001, 2.8846121E-035, 1.1538449E-030, 4.3491781E-002
 2.9700000E+003, 1.1900014E+002, 9.7250003E-001, 3.7396513E-035, 1.4958606E-030, 4.3491814E-002
 3.0000000E+003, 1.2000014E+002, 9.7250003E-001, 4.8417378E-035, 1.9366952E-030, 4.3491799E-002
 3.0300000E+003, 1.2100014E+002, 9.7250003E-001, 6.2604022E-035, 2.5041609E-030, 4.3491803E-002
 3.0600000E+003, 1.2200014E+002, 9.7250003E-001, 8.0842236E-035, 3.2336898E-030, 4.3491811E-002
 3.0900000E+003, 1.2300014E+002, 9.7250003E-001, 1.0425907E-034, 4.1703632E-030, 4.3491811E-002
 3.1200000E+003, 1.2400014E+002, 9.7250003E-001, 1.3428672E-034, 5.3714690E-030, 4.3491803E-002
 3.1500000E+003, 1.2500014E+002, 9.7250003E-001, 1.7274286E-034, 6.9097145E-030, 4.3491811E-002
 3.1800000E+003, 1.2600014E+002, 9.7250003E-001, 2.2193161E-034, 8.8772641E-030, 4.3491796E-002
 3.2100000E+003, 1.2700014E+002, 9.7250003E-001, 2.8477005E-034, 1.1390802E-029, 4.3491814E-002
 3.2400000E+003, 1.2800014E+002, 9.7250003E-001, 3.6494685E-034, 1.4597875E-029, 4.3491833E-002
 3.2700000E+003, 1.2900014E+002, 9.7250003E-001, 4.6712075E-034, 1.8684831E-029, 4.3491796E-002
 3.3000000E+003, 1.3000014E+002, 9.7250003E-001, 5.9716849E-034, 2.3886740E-029, 4.3491807E-002
 3.3300000E+003, 1.3100014E+002, 9.7250003E-001, 7.6249451E-034, 3.0499782E-029, 4.3491803E-002
 3.3600000E+003, 1.3200014E+002, 9.7250003E-001, 9.7241723E-034, 3.8896692E-029, 4.3491792E-002
 3.3900000E+003, 1.3300014E+002, 9.7250003E-001, 1.2386496E-033, 4.9545986E-029, 4.3491825E-002
 3.4200000E+003, 1.3400014E+002, 9.7250003E-001, 1.5758977E-033, 6.3035910E-029, 4.3491811E-002
 3.4500000E+003, 1.3500014E+002, 9.7250003E-001, 2.0026043E-033, 8.0104175E-029, 4.3491811E-002
 3.4800000E+003, 1.3600014E+002, 9.7250003E-001, 2.5418714E-033, 1.0167486E-028, 4.3491803E-002
 3.5100000E+003, 1.3700014E+002, 9.7250003E-001, 3.2226045E-033, 1.2890418E-028, 4.3491792E-002
 3.5400000E+003, 1.3800014E+002, 9.7250003E-001, 4.0809299E-033, 1.6323720E-028, 4.3491811E-002
 3.5700000E+003, 1.3900014E+002, 9.7250003E-001, 5.1619480E-033, 2.0647794E-028, 4.3491799E-002
 3.6000000E+003, 1.4000014E+002, 9.7250003E-001, 6.5218998E-033, 2.6087600E-028, 4.3491799E-002
 3.6300000E+003, 1.4100014E+002, 9.7250003E-001, 8.2308394E-033, 3.2923358E-028, 4.3491833E-002
 3.6600000E+003, 1.4200014E+002, 9.7250003E-001, 1.0375934E-032, 4.1503737E-028, 4.3491796E-002
 3.6900000E+003, 1.4300014E+002, 9.7250003E-001, 1.3065527E-032, 5.2262107E-028, 4.3491792E-002
 3.7200000E+003, 1.4400014E+002, 9.7250003E-001, 1.6434130E-032, 6.5736520E-028, 4.3491811E-002
 3.7500000E+003, 1.4500014E+002, 9.7250003E-001, 2.0648571E-032, 8.2594286E-028, 4.3491784E-002
 3.7800000E+003, 1.4600014E+002, 9.7250003E-001, 2.5915539E-032, 1.0366216E-027, 4.3491811E-002
 3.8100000E+003, 1.4700014E+002, 9.7250003E-001, 3.2490828E-032, 1.2996332E-027, 4.3491811E-002
 3.8400000E+003, 1.4800014E+002, 9.7250003E-001, 4.0690683E-032, 1.6276275E-027, 4.3491792E-002
 3.8700000E+003, 1.4900014E+002, 9.7250003E-001, 5.0905670E-032, 2.0362270E-027, 4.3491818E-002
 3.9000000E+003, 1.5000014E+002, 9.7250003E-001, 6.3617643E-032, 2.5447058E-027, 4.3491811E-002
 3.9300000E+003, 1.5100014E+002, 9.7250003E-001, 7.9420477E-032, 3.1768193E-027, 4.3491799E-002
 3.9600000E+003, 1.5200014E+002, 9.7250003E-001, 9.9045367E-032, 3.9618147E-027, 4.3491833E-002
 3.9900000E+003, 1.5300014E+002, 9.7250003E-001, 1.2339163E-031, 4.9356658E-027, 4.3491796E-002
 4.0200000E+003, 1.5400014E+002, 9.7250003E-001, 1.5356434E-031, 6.1425737E-027, 4.3491833E-002
 4.0500000E+003, 1.5500014E+002, 9.7250003E-001, 1.9091990E-031, 7.6367968E-027, 4.3491814E-002
 4.0800000E+003, 1.5600014E+002, 9.7250003E-001, 2.3712173E-031, 9.4848699E-027, 4.3491807E-002
 4.1100000E+003, 1.5700014E+002, 9.7250003E-001, 2.9420762E-031, 1.1768306E-026, 4.3491825E-002
 4.1400000E+003, 1.5800014E+002, 9.7250003E-001, 3.6467157E-031, 1.4586862E-026, 4.3491822E-002
 4.1700000E+003, 1.5900014E+002, 9.7250003E-001, 4.5156296E-031, 1.8062519E-026, 4.3491807E-002
 4.2000000E+003, 1.6000014E+002, 9.7250003E-001, 5.5860672E-031, 2.2344271E-026, 4.3491822E-002
 4.2300000E+003, 1.6100014E+002, 9.7250003E-001, 6.9034855E-031, 2.7613943E-026, 4.3491792E-002
 4.2600000E+003, 1.6200014E+002, 9.7250003E-001, 8.5233045E-031, 3.4093219E-026, 4.3491799E-002
 4.2900000E+003, 1.6300014E+002, 9.7250003E-001, 1.0513028E-030, 4.2052113E-026, 4.3491811E-002
 4.3200000E+003, 1.6400014E+002, 9.7250003E-001, 1.2954802E-030, 5.1819207E-026, 4.3491799E-002
 4.3500000E+003, 1.6500014E+002, 9.7250003E-001, 1.5948494E-030, 6.3793980E-026, 4.3491807E-002
 4.3800000E+003, 1.6600014E+002, 9.7250003E-001, 1.9615410E-030, 7.8461646E-026, 4.3491822E-002
 4.4100000E+003, 1.6700014E+002, 9.7250003E-001, 2.4102756E-030, 9.6411030E-026, 4.3491792E-002
 4.4400000E+003, 1.6800014E+002, 9.7250003E-001, 2.9589008E-030, 1.1835604E-025, 4.3491814E-002
 4.4700000E+003, 1.6900014E+002, 9.7250003E-001, 3.6290358E-030, 1.4516144E-025, 4.3491784E-002
 4.5000000E+003, 1.7000014E+002, 9.7250003E-001, 4.4468443E-030, 1.7787379E-025, 4.3491792E-002
 4.5300000E+003, 1.7100014E+002, 9.7250003E-001, 5.4439634E-030, 2.1775854E-025, 4.3491814E-002
 4.5600000E+003, 1.7200014E+002, 9.7250003E-001, 6.6586116E-030, 2.6634449E-025, 4.3491792E-002
 4.5900000E+003, 1.7300014E+002, 9.7250003E-001, 8.1369209E-030, 3.2547684E-025, 4.3491803E-002
 4.6200000E+003, 1.7400014E+002, 9.7250003E-001, 9.9345229E-030, 3.9738092E-025, 4.3491811E-002
 4.6500000E+003, 1.7500014E+002, 9.7250003E-001, 1.2118449E-029, 4.8473802E-025, 4.3491811E-002
 4.6800000E+003, 1.7600014E+002, 9.7250003E-001, 1.4769400E-029, 5.9077601E-025, 4.3491833E-002
 4.7100000E+003, 1.7700014E+002, 9.7250003E-001, 1.7984439E-029, 7.1937759E-025, 4.3491818E-002
 4.7400000E+003, 1.7800014E+002, 9.7250003E-001, 2.1880224E-029, 8.7520903E-025, 4.3491807E-002
 4.7700000E+003, 1.7900014E+002, 9.7250003E-001, 2.6596834E-029, 1.0638735E-024, 4.3491814E-002
 4.8000000E+003, 1.8000014E+002, 9.7250003E-001, 3.2302341E-029, 1.2920937E-024, 4.3491803E-002
 4.8300000E+003, 1.8100014E+002, 9.7250003E-001, 3.9198217E-029, 1.5679288E-024, 4.3491825E-002
 4.8600000E+003, 1.8200014E+002, 9.7250003E-001, 4.7525797E-029, 1.9010319E-024, 4.3491818E-002
 4.8900000E+003, 1.8300014E+002, 9.7250003E-001, 5.7573900E-029, 2.3029562E-024, 4.3491803E-002
 4.9200000E+003, 1.8400014E+002, 9.7250003E-001, 6.9687921E-029, 2.7875169E-024, 4.3491814E-002
 4.9500000E+003, 1.8500014E+002, 9.7250003E-001, 8.4280542E-029, 3.3712219E-024, 4.3491799E-002
 4.9800000E+003, 1.8600014E+002, 9.7250003E-001, 1.0184448E-028, 4.0737791E-024, 4.3491811E-002
 5.0100000E+003, 1.8700014E+002, 9.7250003E-001, 1.2296749E-028, 4.9186996E-024, 4.3491811E-002
 5.0400000E+003, 1.8800014E+002, 9.7250003E-001, 1.4835019E-028, 5.9340082E-024, 4.3491799E-002
 5.0700000E+003, 1.8900014E+002, 9.7250003E-001, 1.7882707E-028, 7.1530830E-024, 4.3491796E-002
 5.1000000E+003, 1.9000014E+002, 9.7250003E-001, 2.1539121E-028, 8.6156493E-024, 4.3491822E-002
 5.1300000E+003, 1.9100014E+002, 9.7250003E-001, 2.5922362E-028, 1.0368946E-023, 4.3491807E-002
 5.1600000E+003, 1.9200014E+002, 9.7250003E-001, 3.1172763E-028, 1.2469105E-023, 4.3491799E-002
 5.1900000E+003, 1.9300014E+002, 9.7250003E-001, 3.7456942E-028, 1.4982778E-023, 4.3491811E-002
 5.2200000E+003, 1.9400014E+002, 9.7250003E-001, 4.4972588E-028, 1.7989037E-023, 4.3491781E-002
 5.2500000E+003, 1.9500014E+002, 9.7250003E-001, 5.3954066E-028, 2.1581628E-023, 4.3491814E-002
 5.2800000E+003, 1.9600014E+002, 9.7250003E-001, 6.4679011E-028, 2.5871607E-023, 4.3491803E-002
 5.3100000E+003, 1.9700014E+002, 9.7250003E-001, 7.7476074E-028, 3.0990432E-023, 4.3491803E-002
 5.3400000E+003, 1.9800014E+002, 9.7250003E-001, 9.2734008E-028, 3.7093606E-023, 4.3491811E-002
 5.3700000E+003, 1.9900014E+002, 9.7250003E-001, 1.1091231E-027, 4.4364925E-023, 4.3491811E-002
 5.4000000E+003, 2.0000014E+002, 9.7250003E-001, 1.3255370E-027, 5.3021481E-023, 4.3491807E-002
 5.4300000E+003, 2.0100014E+002, 9.7250003E-001, 1.5829872E-027, 6.3319492E-023, 4.3491811E-002
 5.4600000E+003, 2.0200014E+002, 9.7250003E-001, 1.8890285E-027, 7.5561143E-023, 4.3491796E-002
 5.4900000E+003, 2.0300014E+002, 9.7250003E-001, 2.2525644E-027, 9.0102576E-023, 4.3491799E-002
 5.5200000E+003, 2.0400014E+002, 9.7250003E-001, 2.6840802E-027, 1.0736321E-022, 4.3491803E-002
 5.5500000E+003, 2.0500014E+002, 9.7250003E-001, 3.1959161E-027, 1.2783665E-022, 4.3491799E-002
 5.5800000E+003, 2.0600014E+002, 9.7250003E-001, 3.8025846E-027, 1.5210339E-022, 4.3491833E-002
 5.6100000E+003, 2.0700014E+002, 9.7250003E-001, 4.5211402E-027, 1.8084561E-022, 4.3491803E-002
 5.6400000E+003, 2.0800014E+002, 9.7250003E-001, 5.3716112E-027, 2.1486446E-022, 4.3491796E-002
 5.6700000E+003, 2.0900014E+002, 9.7250003E-001, 6.3775036E-027, 2.5510015E-022, 4.3491825E-002
 5.7000000E+003, 2.1000014E+002, 9.7250003E-001, 7.5663817E-027, 3.0265528E-022, 4.3491822E-002
 5.7300000E+003, 2.1100014E+002, 9.7250003E-001, 8.9705503E-027, 3.5882203E-022, 4.3491811E-002
 5.7600000E+003, 2.1200014E+002, 9.7250003E-001, 1.0627845E-026, 4.2511378E-022, 4.3491807E-002
 5.7900000E+003, 2.1300014E+002, 9.7250003E-001, 1.2582542E-026, 5.0330169E-022, 4.3491799E-002
 5.8200000E+003, 2.1400014E+002, 9.7250003E-001, 1.4886429E-026, 5.9545720E-022, 4.3491811E-002
 5.8500000E+003, 2.1500014E+002, 9.7250003E-001, 1.7600034E-026, 7.0400143E-022, 4.3491811E-002
 5.8800000E+003, 2.1600014E+002, 9.7250003E-001, 2.0794053E-026, 8.3176217E-022, 4.3491799E-002
 5.9100000E+003, 2.1700014E+002, 9.7250003E-001, 2.4551005E-026, 9.8204019E-022, 4.3491837E-002
 5.9400000E+003, 2.1800014E+002, 9.7250003E-001, 2.8967142E-026, 1.1586858E-021, 4.3491822E-002
 5.9700000E+003, 2.1900014E+002, 9.7250003E-001, 3.4154673E-026, 1.3661869E-021, 4.3491796E-002
 6.0000000E+003, 2.2000014E+002, 9.7250003E-001, 4.0244306E-026, 1.6097723E-021, 4.3491814E-002
 6.0300000E+003, 2.2100014E+002, 9.7250003E-001, 4.7388215E-026, 1.8955288E-021, 4.3491788E-002
 6.0600000E+003, 2.2200014E+002, 9.7250003E-001, 5.5763450E-026, 2.2305382E-021, 4.3491811E-002
 6.0900000E+003, 2.2300014E+002, 9.7250003E-001, 6.5575862E-026, 2.6230346E-021, 4.3491814E-002
 6.1200000E+003, 2.2400014E+002, 9.7250003E-001, 7.7064642E-026, 3.0825859E-021, 4.3491811E-002
 6.1500000E+003, 2.2500014E+002, 9.7250003E-001, 9.0507559E-026, 3.6203026E-021, 4.3491818E-002
 6.1800000E+003, 2.2600014E+002, 9.7250003E-001, 1.0622696E-025, 4.2490786E-021, 4.3491811E-002
 6.2100000E+003, 2.2700014E+002, 9.7250003E-001, 1.2459670E-025, 4.9838682E-021, 4.3491799E-002
 6.2400000E+003, 2.2800014E+002, 9.7250003E-001, 1.4605010E-025, 5.8420043E-021, 4.3491837E-002
 6.2700000E+003, 2.2900014E+002, 9.7250003E-001, 1.7108911E-025, 6.8435649E-021, 4.3491799E-002
 6.3000000E+003, 2.3000014E+002, 9.7250003E-001, 2.0029483E-025, 8.0117935E-021, 4.3491807E-002
 6.3300000E+003, 2.3100014E+002, 9.7250003E-001, 2.3433954E-025, 9.3735824E-021, 4.3491814E-002
 6.3600000E+003, 2.3200014E+002, 9.7250003E-001, 2.7400058E-025, 1.0960024E-020, 4.3491811E-002
 6.3900000E+003, 2.3300014E+002, 9.7250003E-001, 3.2017621E-025, 1.2807049E-020, 4.3491825E-002
 6.4200000E+003, 2.3400014E+002, 9.7250003E-001, 3.7390382E-025, 1.4956154E-020, 4.3491814E-002
 6.4500000E+003, 2.3500014E+002, 9.7250003E-001, 4.3638074E-025, 1.7455232E-020, 4.3491811E-002
 6.4800000E+003, 2.3600014E+002, 9.7250003E-001, 5.0898814E-025, 2.0359527E-020, 4.3491822E-002
 6.5100000E+003, 2.3700014E+002, 9.7250003E-001, 5.9331826E-025, 2.3732731E-020, 4.3491792E-002
 6.5400000E+003, 2.3800014E+002, 9.7250003E-001, 6.9120560E-025, 2.7648224E-020, 4.3491811E-002
 6.5700000E+003, 2.3900014E+002, 9.7250003E-001, 8.0476257E-025, 3.2190506E-020, 4.3491803E-002
 6.6000000E+003, 2.4000014E+002, 9.7250003E-001, 9.3642039E-025, 3.7456816E-020, 4.3491811E-002
 6.6300000E+003, 2.4100014E+002, 9.7250003E-001, 1.0889750E-024, 4.3559005E-020, 4.3491822E-002
 6.6600000E+003, 2.4200014E+002, 9.7250003E-001, 1.2656411E-024, 5.0625647E-020, 4.3491781E-002
 6.6900000E+003, 2.4300014E+002, 9.7250003E-001, 1.4701112E-024, 5.8804451E-020, 4.3491796E-002
 6.7200000E+003, 2.4400014E+002, 9.7250003E-001, 1.7066258E-024, 6.8265032E-020, 4.3491803E-002
 6.7500000E+003, 2.4500014E+002, 9.7250003E-001, 1.9800507E-024, 7.9202033E-020, 4.3491811E-002
 6.7800000E+003, 2.4600014E+002, 9.7250003E-001, 2.2959672E-024, 9.1838697E-020, 4.3491781E-002
 6.8100000E+003, 2.4700014E+002, 9.7250003E-001, 2.6607734E-024, 1.0643094E-019, 4.3491814E-002
 6.8400000E+003, 2.4800014E+002, 9.7250003E-001, 3.0817991E-024, 1.2327196E-019, 4.3491811E-002
 6.8700000E+003, 2.4900014E+002, 9.7250003E-001, 3.5674377E-024, 1.4269751E-019, 4.3491792E-002
 6.9000000E+003, 2.5000014E+002, 9.7250003E-001, 4.1272946E-024, 1.6509180E-019, 4.3491822E-002
 6.9300000E+003, 2.5100014E+002, 9.7250003E-001, 4.7723580E-024, 1.9089432E-019, 4.3491803E-002
 6.9600000E+003, 2.5200014E+002, 9.7250003E-001, 5.5151885E-024, 2.2060754E-019, 4.3491758E-002
